"uri"	"language"	"interactivity_type"	"interactivity_level"	"learning_resource_type"	"title"	"description"	"age_range"
"http://vishub.org/excursions/682"	"en"	"null"	"null"	"[narrative text, table]"	"Mar Mediterráneo - Jorge"	"Slides presentation about Mar Mediterráneo. "	">18"
"http://vishub.org/excursions/579"	"en"	"null"	"null"	"[narrative text, table]"	"Divisores y primos - Alberto Velasco"	"Slides presentation about Divisores y primos. Actividad para trabajar los conceptos de divisibilidad y de número primo. Basado en la actividad Divid¡sores y primos del proyecto Gauss"	">18"
"http://vishub.org/excursions/588"	"en"	"null"	"null"	"[narrative text, table]"	"Módulo 5 de HTML5MOOC - Enrique"	"Slides presentation about Módulo 5 de HTML5MOOC. Herramienta para probar código javascript con los ejemplos de la módulo 5 del curso MOOC de HTML5"	">18"
"http://vishub.org/excursions/2167"	"en"	"null"	"null"	"[narrative text, table]"	"ViSH Editor Tema 2 - ViSH"	"Slides presentation about ViSH Editor Tema 2. ViSH Editor Tema 2"	">18"
"http://vishub.org/excursions/2164"	"en"	"null"	"null"	"[narrative text, table]"	"Los habitantes de Egipto - Blanca"	"Slides presentation about Los habitantes de Egipto. Breve descripción de la sociedad del Antiguo Egipto"	">18"
"http://vishub.org/excursions/659"	"en"	"null"	"null"	"[narrative text, table]"	"Introducción al Análisis de Circuitos - Tania"	"Slides presentation about Introducción al Análisis de Circuitos. Introducción al Análisis de Circuitos eléctricos para alumnos de 3º de ESO. Explicación de la Ley de Ohm."	">18"
"http://vishub.org/excursions/1146"	"en"	"null"	"null"	"[narrative text, table]"	"Componentes de Internet: Flashcard - Aldo"	"Slides presentation about Componentes de Internet: Flashcard. Componentes de Internet.

Contenidos para la asignatura ""Tecnologías de la Información y la Comunicación"" de 2º de Bachillerato."	">18"
"http://vishub.org/excursions/603"	"en"	"null"	"null"	"[narrative text, table]"	"Geografía Española - beatriz"	"Slides presentation about Geografía Española. Conocer la ubicación de la geografía española"	">18"
"http://vishub.org/excursions/1317"	"en"	"null"	"null"	"[narrative text, table]"	"Pelota a mano - Rikardo"	"Slides presentation about Pelota a mano. En este primer tema vamos a indagar sobre la historia de este juego tan arraigado en la población navarra. Para ello vamos a hacer especial hincapié en los diferentes modalidades de frontones que hay en Navarra."	">18"
"http://vishub.org/excursions/369"	"en"	"null"	"null"	"[narrative text, table]"	"Les Papillons - tina michetti"	"Slides presentation about Les Papillons. "	">18"
"http://vishub.org/excursions/1198"	"en"	"null"	"null"	"[narrative text, table]"	"Electricity for kids - ViSH"	"Slides presentation about Electricity for kids. How does an electricity work? 
It is easy to learn and practice.

by Jorge Juan Arandilla"	">18"
"http://vishub.org/excursions/1907"	"en"	"null"	"null"	"[narrative text, table]"	"Λογιστικό μαθηματικό μοντέλο - ViSH"	"Slides presentation about Λογιστικό μαθηματικό μοντέλο. Oι μαθητές:

-Αποκτούν γνώσεις για τα μαθηματικά 
μοντέλα πρόβλεψης της αύξησης του 
μεγέθους των πληθυσμών

-Εξετάζουν το εκθετικό και λογιστικό 
μαθηματικό και τις παραμέτρους 
(μεταβλητές) που επηρεάζουν τη δυναμική 
ενός πληθυσμού.

 

"	">18"
"http://vishub.org/excursions/808"	"en"	"null"	"null"	"[narrative text, table]"	"Erasmus + (2014) - Jose Viñas"	"Slides presentation about Erasmus + (2014). Información de interés aportada por la OAPEE (Organismo Autónomo de Programas Educativos Europeos)"	">18"
"http://vishub.org/excursions/210"	"en"	"null"	"null"	"[narrative text, table]"	"¿Que ocurriría si retorciésemos una toalla mojada en órbita? - nurialro"	"Slides presentation about ¿Que ocurriría si retorciésemos una toalla mojada en órbita?. Comprobaremos a través de un vídeo de la NASA, lo que ocurre  con el agua a gravedad cero."	">18"
"http://vishub.org/excursions/977"	"en"	"null"	"null"	"[narrative text, table]"	"MODELO - Día de la ciencia en la calle DB"	"Slides presentation about MODELO. como  hacer arte con leche"	">18"
"http://vishub.org/excursions/1564"	"en"	"null"	"null"	"[narrative text, table]"	"Lesson 09 0 Page 102 - Luis Vaquerizo"	"Slides presentation about Lesson 09 0 Page 102. "	">18"
"http://vishub.org/excursions/1931"	"en"	"null"	"null"	"[narrative text, table]"	"cultivon hidroponico de tomate - 8naranjal2015"	"Slides presentation about cultivon hidroponico de tomate. Los tomates hidropónicos se plantan en una solución de nutrientes en lugar del suelo. Por lo general, se colocan en un material sin tierra que pueda soportar sus raíces y retener los nutrientes. Cultivar tomates de forma hidropónica te permite cultivarlos en un ambiente controlado que reduce las posibilidades de que padezcan enfermedades, facilita un crecimiento más rápido y garantiza una mayor producción de frutos. Sin embargo, el cultivo hidropónico requiere mucho más trabajo y, en ocasiones, es más costoso que el cultivo normal de tomates; en especial si nunca antes has implementado un sistema hidropónico."	">18"
"http://vishub.org/excursions/2015"	"en"	"null"	"null"	"[narrative text, table]"	"Oficina Bancaria - jsalvachua"	"Slides presentation about Oficina Bancaria. "	">18"
"http://vishub.org/excursions/513"	"en"	"null"	"null"	"[narrative text, table]"	"Jaspe - 2º ESO IES David Buján"	"Slides presentation about Jaspe. características, identificación y localización."	">18"
"http://vishub.org/excursions/1470"	"en"	"null"	"null"	"[narrative text, table]"	"web animations - crispin"	"Slides presentation about web animations. "	">18"
"http://vishub.org/excursions/875"	"en"	"null"	"null"	"[narrative text, table]"	"PARAÍSOS DESCONOCIDOS - Jose Viñas"	"Slides presentation about PARAÍSOS DESCONOCIDOS. Utilizaremos vídeos, laboratorios virtuales y ciencia ciudadana para interesar a los alumnos por la ecología desde el aula"	">18"
"http://vishub.org/excursions/1971"	"en"	"null"	"null"	"[narrative text, table]"	"Mármol - Lorena y Martín"	"Slides presentation about Mármol. "	">18"
"http://vishub.org/excursions/530"	"en"	"null"	"null"	"[narrative text, table]"	"El número φ, la divina proporción - Ana Méndez Cadenas"	"Slides presentation about El número φ, la divina proporción. Exposición de diversas curiosidades del número φ (Fi) relacionadas con las matemáticas, el arte y la naturaleza. "	">18"
"http://vishub.org/excursions/1529"	"en"	"null"	"null"	"[narrative text, table]"	"MEDIOS DE TRANSPORTE - Mª Jesús"	"Slides presentation about MEDIOS DE TRANSPORTE. "	">18"
"http://vishub.org/excursions/985"	"en"	"null"	"null"	"[narrative text, table]"	"Meteoritos. - Jose Viñas"	"Slides presentation about Meteoritos.. Excursion virtual a través del conocimiento de los meteoritos como fuente de información del Universo que nos rodea. "	">18"
"http://vishub.org/excursions/1461"	"en"	"null"	"null"	"[narrative text, table]"	"CORE - Ejercicios JavaScript [1] - Aldo"	"Slides presentation about CORE - Ejercicios JavaScript [1]. CORE - Ejercicios JavaScript [1]"	">18"
"http://vishub.org/excursions/711"	"en"	"null"	"null"	"[narrative text, table]"	"La filosofía de Kant - Juan José Jiménez"	"Slides presentation about La filosofía de Kant. Exposición de la filosofía kantiana"	">18"
"http://vishub.org/excursions/1178"	"en"	"null"	"null"	"[narrative text, table]"	"Unas mente brillante - Grupo investigación IES David Buján"	"Slides presentation about Unas mente brillante. "	">18"
"http://vishub.org/excursions/1639"	"en"	"null"	"null"	"[narrative text, table]"	"ViSH - Presentación CUSL - Aldo"	"Slides presentation about ViSH - Presentación CUSL. ViSH: Plataforma de e-Learning de código abierto.

Presentación para el 9º Concurso Universitario de Software Libre (CUSL): http://www.concursosoftwarelibre.org

Objetivos, servicios y desarrollo de la aplicación de creación de Talleres
"	">18"
"http://vishub.org/excursions/780"	"en"	"null"	"null"	"[narrative text, table]"	"Tabletas en sexto de primaria - José Ignacio Ayensa Garrido"	"Slides presentation about Tabletas en sexto de primaria. Muestra una galería de fotos de alumnos de primaria usando tabletas"	">18"
"http://vishub.org/excursions/1909"	"en"	"null"	"null"	"[narrative text, table]"	"ΠΩΣ ΒΛΕΠΟΥΜΕ - ViSH"	"Slides presentation about ΠΩΣ ΒΛΕΠΟΥΜΕ. Σχέδιο μαθήματος για τη Στ΄ τάξη του 
Δημοτικού, για τη λειτουργία του ματιού.

"	">18"
"http://vishub.org/excursions/289"	"en"	"null"	"null"	"[narrative text, table]"	"Wolfgang Amadeus Mozart - Michaela Liebhart"	"Slides presentation about Wolfgang Amadeus Mozart. Hier erhältst du Einblick in das Leben und Wirken des berühmten Komponisten
WOLFGANG  AMADEUS  MOZART
1756 - 1791"	">18"
"http://vishub.org/excursions/2117"	"en"	"null"	"null"	"[narrative text, table]"	"TRABAJO EN EQUIPO - gemma oscariz"	"Slides presentation about TRABAJO EN EQUIPO. SE EXPONDRÁN DISTINTAS ACTIVIDADES PARA DEFINIR Y EXPLICAR EL TRABAJO EN EQUIPO"	">18"
"http://vishub.org/excursions/2171"	"en"	"null"	"null"	"[narrative text, table]"	"ViSH Editor Tema 6 - ViSH"	"Slides presentation about ViSH Editor Tema 6. ViSH Editor Tema 6"	">18"
"http://vishub.org/excursions/1846"	"en"	"null"	"null"	"[narrative text, table]"	"Ley de los gases ideales - ViSH"	"Slides presentation about Ley de los gases ideales. En esta ILS se trabaja que el alumno aprenda (o recuerde) las leyes de los 
gases ideales, pero sobretodo de manera cualitativa. Al final, ha de ser el 
profesor el que le diga que todo se relaciona con la ley de los gases 
ideales.

También, si se esfuerza un poco más, puede llegar a deducir las constantes 
que hay entre ellos, aunque nunca llegará a saber que está el número de 
moles.

"	">18"
"http://vishub.org/excursions/1857"	"en"	"null"	"null"	"[narrative text, table]"	"O Som e suas características - ViSH"	"Slides presentation about O Som e suas características. Este ILS foi criado com alguns apontamentos disponibilizados por Alice 
Fernandes e Sónia Mesquita na sua atividade ""Atributos do Som"" e 
simulações do ""Science of sound animation"" do ""Education Scotland"", entre 
outras fontes.
Procura-se que os alunos explorem e descubram as principais características 
do som.

"	">18"
"http://vishub.org/excursions/1212"	"en"	"null"	"null"	"[narrative text, table]"	"SPANISH EDUCATIONAL SYSTEM - Jose Viñas"	"Slides presentation about SPANISH EDUCATIONAL SYSTEM. We show the Spanish Educational system."	">18"
"http://vishub.org/excursions/842"	"en"	"null"	"null"	"[narrative text, table]"	"GLOBAL Excursion Competition Awards - Aldo"	"Slides presentation about GLOBAL Excursion Competition Awards. GLOBAL Excursion Final Event: Competition Awards."	">18"
"http://vishub.org/excursions/1800"	"en"	"null"	"null"	"[narrative text, table]"	"Diseña tu propio skate park. ¿Te atreves? - ViSH"	"Slides presentation about Diseña tu propio skate park. ¿Te atreves?. En este tema vamos a diseñar un skate park. Pero para ello necesitamos 
conocer ciertas magnitudes de la física como la energía. ¿Te atreves?

Este ILS aborda el estudio de la Energía mecánica desde el diseño de un 
skate park. Se usa un laboratorio virtual y el alumno finaliza diseñando su 
propio skate park.

"	">18"
"http://vishub.org/excursions/2174"	"en"	"null"	"null"	"[narrative text, table]"	"ViSH Editor Tema 9 - ViSH"	"Slides presentation about ViSH Editor Tema 9. ViSH Editor Tema 9"	">18"
"http://vishub.org/excursions/2153"	"en"	"null"	"null"	"[narrative text, table]"	"SISTEMAS DE ALMACENAMIENTO - Luisa Eugenia Reyes Recio"	"Slides presentation about SISTEMAS DE ALMACENAMIENTO. Veremos un breve repaso de los 8 sistemas de almacenamiento que ya hemos estudiado en clase."	">18"
